,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
1320,1,88122.0,0.0,3,1,1,19408.0,13.0,0.0,0.0,5174,0
1321,4,152284.0,0.0,5,1,1,57626.25,38.0,777.5,2.5,4996,1
1322,2,4146.0,0.0,1,1,1,3750.0,9.0,0.0,0.0,5210,1
1323,0,25272.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5189,0
1324,0,21855.0,0.0,1,1,1,200.0,3.0,0.0,0.0,5383,0
1325,2,63454.0,0.0,4,1,1,49068.0,13.0,0.0,0.0,5383,1
1326,2,24292.0,0.0,2,1,1,6558.0,10.0,0.0,0.0,5276,1
1327,2,60168.0,0.0,4,1,1,44133.0,16.0,0.0,0.0,4313,1
1328,2,9554.0,0.0,1,1,1,2710.0,3.0,0.0,0.0,5064,1
1329,2,30130.0,0.0,2,1,1,9192.0,15.0,0.0,0.0,4993,1
1330,0,12665.0,0.0,1,1,1,4125.0,24.0,0.0,0.0,4539,0
1331,0,9860.0,0.0,1,1,1,99.0,1.0,99.0,1.0,5055,0
1332,0,10069.0,0.0,1,1,1,200.0,1.0,0.0,0.0,4933,0
1333,0,2224.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5098,0
1334,0,40576.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5118,0
1335,0,5667.0,0.0,1,1,1,5667.0,4.0,0.0,0.0,4937,0
1336,0,59791.0,0.0,1,1,1,3254.0,7.0,0.0,0.0,4602,0
1337,2,128664.0,0.0,4,1,1,44298.0,16.0,50.0,1.0,5155,1
1338,0,126947.0,0.0,1,1,1,2350.0,2.0,350.0,1.0,5167,0
1339,1,189235.0,0.0,3,1,1,20487.0,20.0,0.0,0.0,5282,0
1340,0,38604.0,0.0,1,1,1,625.0,5.0,0.0,0.0,5184,0
1341,1,73008.0,0.0,3,1,1,12930.0,18.0,0.0,0.0,5050,0
1342,3,62942.0,0.0,1,1,1,4752.0,8.0,777.5,2.5,5070,0
1343,0,33057.0,0.0,1,1,1,5190.0,5.0,0.0,0.0,4828,0
1344,2,42572.0,0.0,3,1,1,21809.0,14.0,100.0,1.0,5070,1
1345,3,38671.0,0.0,1,1,1,2200.0,9.0,777.5,2.5,5192,0
1346,0,5320.0,0.0,1,1,1,2275.0,9.0,0.0,0.0,5084,0
1347,4,203218.75,0.0,2,1,1,24687.0,14.0,500.0,1.0,4924,1
1348,3,46272.0,0.0,1,1,1,5720.0,10.0,777.5,2.5,5092,1
1349,1,113758.0,0.0,3,1,1,12616.0,14.0,0.0,0.0,5199,0
1350,3,105458.0,0.0,1,1,1,750.0,4.0,700.0,2.0,4924,0
1351,2,39946.0,0.0,3,1,1,16951.0,14.0,0.0,0.0,5282,1
1352,2,92859.0,0.0,4,1,1,33378.0,15.0,0.0,0.0,5185,1
1353,2,25158.0,0.0,5,1,1,52278.0,17.0,0.0,0.0,5079,1
1354,2,82270.0,0.0,2,1,1,24612.0,6.0,0.0,0.0,5270,1
1355,0,97155.0,0.0,2,1,1,10004.0,3.0,0.0,0.0,5244,0
1356,1,153197.0,0.0,2,1,1,14712.0,17.0,100.0,1.0,5189,0
1357,3,55864.0,0.0,1,1,1,3691.0,6.0,500.0,1.0,5251,1
1358,2,23890.0,0.0,4,1,1,35574.0,19.0,0.0,0.0,5031,1
1359,0,46545.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5066,0
1360,0,7354.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5050,0
1361,0,45031.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,5227,0
1362,2,16125.0,0.0,3,1,1,23288.0,17.0,0.0,0.0,5210,1
1363,0,200.0,0.0,1,1,1,200.0,1.0,200.0,1.0,5254,0
1364,4,195754.0,0.0,5,1,1,57626.25,38.0,777.5,2.5,5202,1
1365,0,54189.0,0.0,2,1,1,8940.0,17.0,0.0,0.0,4791,0
1366,0,15439.0,0.0,1,1,1,490.0,3.0,0.0,0.0,5147,0
1367,3,56308.0,0.0,1,1,1,2500.0,3.0,777.5,2.0,4688,0
1368,0,1000.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4769,0
1369,3,45412.0,0.0,1,1,1,1100.0,3.0,777.5,2.5,5163,0
1370,2,21582.0,0.0,3,1,1,10811.0,15.0,0.0,0.0,4695,1
1371,0,16866.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5072,0
1372,2,86011.0,0.0,4,1,1,31769.0,18.0,0.0,0.0,5381,1
1373,0,31786.0,0.0,1,1,1,2661.0,10.0,0.0,0.0,5380,0
1374,3,16994.0,0.0,1,1,1,1550.0,3.0,777.5,2.0,5379,1
1375,0,5824.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5401,0
1376,0,17587.0,0.0,1,1,1,17587.0,7.0,0.0,0.0,5367,0
1377,0,1000.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5367,0
1378,4,91670.0,0.0,4,1,1,48193.0,17.0,777.5,2.0,5365,1
1379,4,92800.0,0.0,5,1,1,57626.25,23.0,350.0,1.0,5358,1
1380,1,31134.0,0.0,3,1,1,20108.0,17.0,0.0,0.0,5352,0
1381,0,57002.0,0.0,1,1,1,2570.0,13.0,0.0,0.0,5350,0
1382,1,66516.0,0.0,4,1,1,45406.0,16.0,200.0,1.0,5311,0
1383,2,18154.0,0.0,1,2,1,7748.0,16.0,0.0,0.0,5310,1
1384,2,203218.75,0.0,5,1,1,57626.25,24.0,0.0,0.0,5345,1
1385,2,14345.0,0.0,4,1,1,50752.0,16.0,0.0,0.0,5487,1
1386,2,43603.0,0.0,1,1,1,17100.0,4.0,100.0,1.0,5335,1
1387,3,1836.0,0.0,1,1,1,850.0,4.0,350.0,2.5,5329,0
1388,2,156041.0,0.0,2,1,1,5644.0,13.0,0.0,0.0,5324,1
1389,3,49145.0,0.0,1,2,1,12755.0,22.0,777.5,2.5,5323,0
1390,0,11648.0,0.0,1,1,1,475.0,4.0,0.0,0.0,5318,0
1391,0,14525.0,0.0,1,1,1,4625.0,28.0,0.0,0.0,5317,0
1392,0,10689.0,0.0,1,1,1,2750.0,15.0,0.0,0.0,5315,0
1393,0,37552.0,0.0,1,1,1,100.0,1.0,0.0,0.0,5340,0
1394,1,203218.75,0.0,5,1,1,56754.0,14.0,0.0,0.0,5302,0
1395,2,26156.0,0.0,3,1,1,23831.0,16.0,0.0,0.0,5297,1
1396,0,32061.0,0.0,1,1,1,1100.0,6.0,0.0,0.0,5295,0
1397,4,203218.75,0.0,5,1,1,57626.25,29.0,777.5,2.5,5288,0
1398,0,6000.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5286,0
1399,1,30892.0,0.0,3,1,1,11474.0,11.0,0.0,0.0,5283,0
1400,1,29263.0,0.0,3,1,1,15184.0,13.0,0.0,0.0,5279,0
1401,1,203218.75,0.0,4,1,1,31975.0,21.0,0.0,0.0,5275,0
1402,0,43761.0,0.0,1,1,1,5398.0,16.0,0.0,0.0,5268,0
1403,0,21393.0,0.0,1,1,1,5040.0,2.0,0.0,0.0,5262,0
1404,3,108950.0,0.0,1,1,1,3300.0,9.0,777.5,2.5,5259,1
1405,4,25089.0,0.0,4,1,1,40763.0,19.0,550.0,2.0,5259,1
1406,4,77709.0,0.0,4,1,1,36028.0,19.0,100.0,2.0,5253,1
1407,2,22533.0,0.0,4,1,1,22206.0,17.0,100.0,1.0,5248,1
1408,1,25302.0,0.0,3,1,1,11312.0,13.0,0.0,0.0,5245,0
1409,0,11908.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5240,0
1410,0,176982.0,0.0,1,1,1,2299.0,9.0,0.0,0.0,5234,0
1411,2,8723.0,0.0,5,1,1,57626.25,15.0,0.0,0.0,5231,1
1412,0,9071.0,0.0,1,1,1,1647.0,9.0,0.0,0.0,5225,0
1413,1,144848.0,0.0,4,1,1,37056.0,15.0,0.0,0.0,5219,0
1414,4,130364.0,0.0,5,1,1,57626.25,15.0,250.0,1.0,5213,1
1415,2,15592.0,0.0,4,1,1,37173.0,13.0,0.0,0.0,5209,1
1416,0,25404.0,0.0,1,1,1,2125.0,7.0,500.0,1.0,5203,0
1417,3,34584.0,0.0,1,1,1,6962.0,21.0,777.5,2.5,5202,1
1418,2,32313.0,0.0,4,1,1,29188.0,27.0,0.0,0.0,5397,1
1419,1,168897.0,0.0,4,1,1,37451.0,24.0,400.0,2.0,5189,0
1420,4,68891.0,0.0,4,1,1,37257.0,14.0,500.0,1.0,5178,1
1421,0,18068.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5174,0
1422,1,137134.0,0.0,5,1,1,57626.25,20.0,0.0,0.0,5170,0
1423,2,26561.0,0.0,1,1,1,100.0,1.0,0.0,0.0,4926,1
1424,1,22093.0,0.0,3,1,1,14857.0,11.0,200.0,1.0,2587,0
1425,4,58538.0,0.0,4,1,1,48670.0,19.0,500.0,2.0,4352,1
1426,0,29667.0,0.0,1,1,1,5304.0,19.0,0.0,0.0,4841,0
1427,1,88093.0,0.0,3,1,1,15518.0,13.0,343.0,1.0,4660,0
1428,3,203218.75,0.0,1,1,1,3600.0,12.0,777.5,2.5,5045,1
1429,2,62569.0,0.0,4,1,1,33765.0,19.0,50.0,1.0,4888,1
1430,2,20982.0,0.0,4,1,1,44238.0,18.0,0.0,0.0,4716,1
1431,3,44665.0,0.0,1,1,1,333.0,2.0,333.0,2.0,3601,0
1432,0,22639.0,0.0,1,1,1,1840.0,4.0,0.0,0.0,5168,0
1433,3,120152.0,0.0,1,1,1,6250.0,27.0,777.5,2.5,4497,1
1434,0,51402.0,0.0,1,1,1,4375.0,14.0,0.0,0.0,4978,0
1435,3,32749.0,0.0,1,1,1,450.0,3.0,450.0,2.5,5050,1
1436,4,170309.0,0.0,5,1,1,57626.25,20.0,777.5,2.5,5009,1
1437,0,18924.0,0.0,1,1,1,4000.0,18.0,0.0,0.0,5168,0
1438,4,61919.0,0.0,4,1,1,39163.0,14.0,350.0,1.0,5157,1
1439,0,193547.0,0.0,1,1,1,3544.0,12.0,0.0,0.0,5153,0
1440,3,57927.0,0.0,1,1,1,1500.0,3.0,777.5,2.5,5149,1
1441,1,161321.0,0.0,5,1,1,57626.25,21.0,0.0,0.0,5147,0
1442,3,66936.0,0.0,1,1,1,3450.0,5.0,777.5,2.5,5147,0
1443,2,72178.0,0.0,1,1,1,2100.0,10.0,0.0,0.0,5139,1
1444,0,33964.0,0.0,1,1,1,300.0,3.0,0.0,0.0,5128,0
1445,1,94272.0,0.0,3,1,1,11098.0,16.0,0.0,0.0,5121,0
1446,3,53360.0,0.0,1,1,1,7251.0,5.0,777.5,2.5,5120,1
1447,0,3578.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5114,0
1448,0,29342.0,0.0,2,1,1,5835.0,4.0,0.0,0.0,5153,0
1449,2,28228.0,0.0,3,1,1,12948.0,13.0,300.0,1.0,5108,1
1450,1,118601.0,0.0,5,1,1,51240.0,19.0,0.0,0.0,5105,0
1451,2,24660.0,0.0,2,1,1,7206.0,14.0,0.0,0.0,5136,1
1452,2,147822.0,0.0,4,1,1,42469.0,18.0,0.0,0.0,5107,1
1453,4,190208.0,0.0,4,1,1,37122.0,38.0,777.5,2.5,5091,0
1454,0,2625.0,0.0,1,1,1,125.0,1.0,0.0,0.0,5087,0
1455,2,49438.0,0.0,4,1,1,33912.0,14.0,0.0,0.0,5085,1
1456,1,24930.0,0.0,3,1,1,13060.0,9.0,0.0,0.0,5084,0
1457,0,89835.0,0.0,2,1,1,9058.0,11.0,0.0,0.0,5080,0
1458,0,46734.0,0.0,2,1,1,10007.0,18.0,0.0,0.0,5080,0
1459,3,203218.75,0.0,1,1,1,12584.0,9.0,777.5,2.5,5079,1
1460,0,50.0,0.0,1,1,1,50.0,1.0,50.0,1.0,5073,0
1461,1,97416.0,0.0,5,1,1,57626.25,29.0,0.0,0.0,5093,0
1462,4,127768.0,0.0,5,1,1,57626.25,21.0,250.0,1.0,5064,1
1463,1,139882.0,0.0,4,1,1,47089.0,15.0,0.0,0.0,4859,0
1464,0,10740.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4926,0
1465,0,57330.0,0.0,1,1,1,380.0,3.0,0.0,0.0,4986,0
1466,0,33560.0,0.0,1,1,1,2600.0,14.0,0.0,0.0,4604,0
1467,2,53210.0,0.0,1,1,1,11422.0,10.0,0.0,0.0,4993,1
1468,0,9795.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4960,0
1469,2,16984.0,0.0,2,1,1,10334.0,15.0,0.0,0.0,4884,1
1470,4,46349.0,0.0,4,1,1,33923.0,20.0,777.5,2.0,4856,1
1471,1,118079.0,0.0,4,1,1,43298.0,16.0,500.0,1.0,4867,0
1472,0,29632.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4898,0
1473,1,164307.0,0.0,3,1,1,21704.0,14.0,0.0,0.0,4023,0
1474,0,13490.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4870,0
1475,0,36296.0,0.0,1,1,1,5780.0,6.0,0.0,0.0,4600,0
1476,3,190429.0,0.0,1,1,1,27500.0,11.0,777.5,2.5,4974,1
1477,1,120447.0,0.0,5,1,1,53804.0,15.0,350.0,1.0,4840,0
1478,2,35094.0,0.0,1,1,1,4000.0,11.0,0.0,0.0,4944,1
1479,4,203218.75,0.0,5,1,1,56204.0,31.0,500.0,1.0,4429,1
1480,0,30662.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4996,0
1481,1,157452.0,0.0,4,1,1,45312.0,18.0,0.0,0.0,4471,0
1482,0,24266.0,0.0,1,1,1,2375.0,12.0,0.0,0.0,4111,0
1483,4,49991.0,0.0,4,1,1,44146.0,27.0,777.5,2.5,4803,1
1484,3,42275.0,0.0,1,1,1,4100.0,6.0,777.5,2.5,4712,0
1485,0,59162.0,0.0,1,1,1,2520.0,7.0,0.0,0.0,4726,0
1486,4,109625.0,0.0,5,1,1,57626.25,19.0,500.0,1.0,5056,1
1487,0,30486.0,0.0,1,1,1,0.0,0.0,0.0,0.0,5051,0
1488,4,203218.75,0.0,4,1,1,57626.25,22.0,350.0,1.0,5045,1
1489,3,203218.75,0.0,1,1,1,8370.0,30.0,777.5,2.5,5042,1
1490,0,20818.0,0.0,1,1,1,15214.0,4.0,0.0,0.0,5036,0
1491,0,106509.0,0.0,1,1,1,1113.0,7.0,0.0,0.0,5036,0
1492,3,65982.0,0.0,1,1,1,1750.0,4.0,750.0,2.5,5030,1
1493,2,9002.0,0.0,1,1,1,1586.0,9.0,0.0,0.0,4933,1
1494,2,16088.0,0.0,3,1,1,17872.0,15.0,0.0,0.0,4563,1
1495,0,10079.0,0.0,1,1,1,569.0,8.0,0.0,0.0,4651,0
1496,4,48863.0,0.0,5,1,1,57626.25,18.0,777.5,2.5,4925,1
1497,3,137402.0,0.0,1,1,1,950.0,6.0,200.0,2.5,4685,1
1498,2,71076.0,0.0,1,1,1,10000.0,1.0,0.0,0.0,4820,1
1499,0,20630.0,0.0,1,1,1,2045.0,4.0,0.0,0.0,4643,0
1500,3,119180.0,0.0,1,1,1,9275.0,20.0,777.5,2.5,4657,1
1501,2,54116.0,0.0,3,1,1,34997.0,14.0,0.0,0.0,4848,1
1502,0,36665.0,0.0,1,1,1,1625.0,6.0,0.0,0.0,4747,0
1503,4,203218.75,0.0,4,1,1,51765.0,18.0,450.0,1.0,4770,1
1504,3,48721.0,0.0,1,1,1,18781.0,12.0,300.0,2.5,4672,0
1505,4,203218.75,0.0,3,1,1,27471.0,20.0,777.5,2.5,4905,1
1506,1,88668.0,0.0,2,1,1,9889.0,15.0,100.0,1.0,4903,0
1507,0,46074.0,0.0,1,1,1,2193.0,11.0,0.0,0.0,4419,0
1508,0,1923.0,0.0,1,1,1,1170.0,2.0,0.0,0.0,4615,0
1509,0,46030.0,0.0,1,1,1,4375.0,27.0,0.0,0.0,4566,0
1510,0,31236.0,0.0,1,1,1,2250.0,13.0,0.0,0.0,4523,0
1511,0,18351.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4744,0
1512,2,4779.0,0.0,1,1,1,600.0,2.0,0.0,0.0,4926,1
1513,3,124775.0,0.0,1,1,1,11564.0,8.0,700.0,2.0,4847,1
1514,1,66923.0,0.0,3,1,1,17139.0,12.0,0.0,0.0,4875,0
1515,0,24008.0,0.0,1,1,1,540.0,3.0,0.0,0.0,4901,0
1516,2,118415.0,0.0,1,1,1,4475.0,10.0,100.0,1.0,4545,1
1517,2,2793.0,0.0,1,1,1,8000.0,3.0,0.0,0.0,4588,1
1518,3,70464.0,0.0,1,1,1,4000.0,4.0,777.5,2.0,4889,1
1519,4,71930.0,0.0,4,1,1,32774.0,13.0,500.0,1.0,4300,1
1520,3,126484.0,0.0,1,1,1,5942.0,13.0,777.5,2.5,4758,1
1521,4,39503.0,0.0,3,1,1,16671.0,18.0,777.5,2.0,4884,1
1522,0,7291.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4104,0
1523,2,4838.0,0.0,3,1,1,23592.0,16.0,500.0,1.0,5024,1
1524,4,73811.0,0.0,3,1,1,25394.0,14.0,777.5,2.0,5021,1
1525,2,156219.0,0.0,5,1,1,55874.0,24.0,0.0,0.0,5015,1
1526,2,114376.0,0.0,4,1,1,33949.0,15.0,0.0,0.0,5009,1
1527,3,23965.0,0.0,1,2,1,7308.0,16.0,550.0,2.5,5003,0
1528,3,45766.0,0.0,1,1,1,4550.0,11.0,777.5,2.5,5002,0
1529,4,57857.0,0.0,1,1,1,57626.25,37.0,777.5,2.5,4996,1
1530,2,19998.0,0.0,1,1,1,4309.0,13.0,0.0,0.0,4995,1
1531,3,29506.0,0.0,1,1,1,4826.0,16.0,500.0,2.0,4993,0
1532,0,6020.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4986,0
1533,4,27989.0,0.0,3,1,1,25369.0,16.0,777.5,2.0,4981,1
1534,4,21933.0,0.0,4,1,1,27166.0,15.0,550.0,1.0,4974,1
1535,0,58758.0,0.0,1,1,1,6500.0,38.0,0.0,0.0,4974,0
1536,2,86069.0,0.0,4,1,1,35282.0,21.0,0.0,0.0,4972,1
1537,0,8350.0,0.0,1,1,1,2125.0,10.0,0.0,0.0,4967,0
1538,2,26862.0,0.0,3,1,1,15510.0,15.0,0.0,0.0,4965,1
1539,2,133853.0,0.0,5,1,1,57626.25,14.0,0.0,0.0,4960,1
1540,0,72623.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4957,0
1541,0,36887.0,0.0,1,2,1,9048.0,11.0,0.0,0.0,4951,0
1542,4,49737.0,0.0,5,1,1,57626.25,22.0,550.0,2.0,4946,1
1543,0,53869.0,0.0,1,1,1,6750.0,26.0,0.0,0.0,4940,0
1544,0,5264.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4496,0
1545,4,132132.0,0.0,3,1,1,20443.0,18.0,777.5,2.5,3916,1
1546,1,203218.75,0.0,5,1,1,57626.25,36.0,0.0,0.0,4692,0
1547,4,203218.75,0.0,4,1,1,52013.0,31.0,777.5,2.5,4469,1
1548,0,22459.0,0.0,1,1,1,104.0,2.0,0.0,0.0,4215,0
1549,0,65021.0,0.0,2,1,1,10369.0,12.0,0.0,0.0,3547,0
1550,1,44205.0,0.0,4,1,1,28340.0,13.0,0.0,0.0,3676,0
1551,0,18433.0,0.0,1,1,1,3174.0,9.0,0.0,0.0,3930,0
1552,0,6341.0,0.0,1,1,1,3658.0,12.0,0.0,0.0,3706,0
1553,0,3641.0,0.0,1,1,1,1164.0,3.0,0.0,0.0,3603,0
1554,0,39207.0,0.0,1,1,1,965.0,3.0,0.0,0.0,3757,0
1555,1,63362.0,0.0,3,1,1,16331.0,15.0,350.0,1.0,3544,0
1556,2,203218.75,0.0,1,1,1,8500.0,4.0,0.0,0.0,4716,1
1557,2,329.0,0.0,3,1,1,23492.0,14.0,0.0,0.0,4868,1
1558,0,22424.0,0.0,1,1,1,648.0,2.0,0.0,0.0,3951,0
1559,1,36805.0,0.0,3,1,1,13018.0,16.0,0.0,0.0,3799,0
1560,0,63437.0,0.0,2,1,1,7160.0,15.0,0.0,0.0,4595,0
1561,0,8962.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4198,0
1562,0,7922.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4491,0
1563,3,113731.0,0.0,1,1,1,1700.0,5.0,700.0,2.5,4482,0
1564,0,12612.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4170,0
1565,3,45916.0,0.0,1,1,1,675.0,6.0,500.0,2.0,2818,1
1566,1,51324.0,0.0,3,1,1,20533.0,14.0,0.0,0.0,4408,0
1567,2,412.0,0.0,1,1,1,13000.0,1.0,0.0,0.0,4761,1
1568,2,8103.0,0.0,1,1,1,2750.0,15.0,0.0,0.0,4776,1
1569,2,91237.0,0.0,5,1,1,57626.25,26.0,0.0,0.0,4321,1
1570,0,17388.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4232,0
1571,3,52046.0,0.0,1,1,1,1058.0,8.0,683.0,2.5,3456,0
1572,1,50015.0,0.0,3,1,1,20839.0,16.0,50.0,1.0,4497,0
1573,2,45340.0,0.0,3,1,1,14063.0,16.0,500.0,1.0,4660,1
1574,0,200963.0,0.0,1,1,1,6164.0,4.0,150.0,1.0,4782,0
1575,0,85884.0,0.0,2,1,1,7742.0,9.0,0.0,0.0,4692,0
1576,2,4236.0,0.0,1,1,1,3000.0,7.0,0.0,0.0,4148,1
1577,2,55843.0,0.0,1,1,1,6000.0,3.0,0.0,0.0,4341,1
1578,0,43000.0,0.0,1,1,1,1273.0,4.0,173.0,1.0,4646,0
1579,2,5573.0,0.0,1,1,1,1958.0,17.0,0.0,0.0,3714,1
1580,0,2080.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4635,0
1581,0,43686.0,0.0,1,1,1,4039.0,12.0,0.0,0.0,4328,0
1582,0,11001.0,0.0,1,1,1,255.0,5.0,0.0,0.0,4315,0
1583,2,10146.0,0.0,3,1,1,26633.0,12.0,0.0,0.0,4509,1
1584,2,35062.0,0.0,3,1,1,16237.0,26.0,0.0,0.0,4152,1
1585,2,11866.0,0.0,2,1,1,6139.0,9.0,0.0,0.0,4667,1
1586,0,41048.0,0.0,1,1,1,1195.0,3.0,0.0,0.0,4856,0
1587,2,25004.0,0.0,1,1,1,1113.0,3.0,0.0,0.0,4860,1
1588,2,194074.0,0.0,1,1,1,12500.0,6.0,0.0,0.0,4701,1
1589,1,65952.0,0.0,4,1,1,34770.0,14.0,0.0,0.0,4827,0
1590,0,203218.75,0.0,1,1,1,4652.0,13.0,0.0,0.0,4849,0
1591,0,61286.0,0.0,1,1,1,1500.0,5.0,0.0,0.0,4755,0
1592,1,118177.0,0.0,3,1,1,20910.0,18.0,402.0,1.0,4811,0
1593,3,183370.0,0.0,1,1,1,30988.0,14.0,777.5,2.5,4848,1
1594,0,98608.0,0.0,1,1,1,969.0,12.0,0.0,0.0,4663,0
1595,3,22529.0,0.0,1,1,1,5115.0,20.0,777.5,2.5,4865,0
1596,3,2502.0,0.0,1,1,1,15500.0,4.0,500.0,1.0,4761,1
1597,2,123430.0,0.0,4,1,1,49987.0,17.0,0.0,0.0,4798,1
1598,0,36219.0,0.0,1,1,1,4044.0,10.0,0.0,0.0,4595,0
1599,4,61405.0,0.0,2,1,1,32316.0,20.0,777.5,2.5,4828,1
1600,2,3789.0,0.0,1,1,1,181.0,3.0,0.0,0.0,4756,1
1601,0,16065.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4456,0
1602,2,203218.75,0.0,5,1,1,57626.25,13.0,0.0,0.0,4784,1
1603,0,28733.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4650,0
1604,0,26965.0,0.0,2,1,1,7346.0,13.0,0.0,0.0,4653,0
1605,1,203218.75,0.0,4,1,1,50888.0,26.0,0.0,0.0,4744,0
1606,0,5074.0,0.0,1,1,1,500.0,1.0,0.0,0.0,4730,0
1607,3,43338.0,0.0,1,1,1,1000.0,4.0,777.5,2.5,4275,0
1608,2,23551.0,0.0,1,1,1,2375.0,12.0,0.0,0.0,4663,1
1609,0,32015.0,0.0,1,1,1,6000.0,6.0,0.0,0.0,4574,0
1610,0,65435.0,0.0,1,1,1,1000.0,2.0,500.0,1.0,4786,0
1611,0,39079.0,0.0,1,1,1,3070.0,5.0,0.0,0.0,4750,0
1612,1,108616.0,0.0,4,1,1,36476.0,13.0,0.0,0.0,4644,0
1613,1,80154.0,0.0,4,1,1,47270.0,14.0,0.0,0.0,4352,0
1614,2,25563.0,0.0,1,1,1,303.0,8.0,0.0,0.0,3511,1
1615,2,18007.0,0.0,4,1,1,33237.0,15.0,0.0,0.0,4665,1
1616,1,51752.0,0.0,3,1,1,25962.0,20.0,0.0,0.0,4631,0
1617,0,21540.0,0.0,1,1,1,1188.0,9.0,0.0,0.0,4791,0
1618,1,203218.75,0.0,5,1,1,57626.25,11.0,0.0,0.0,4791,0
1619,1,196079.0,0.0,5,1,1,56890.0,21.0,0.0,0.0,4791,0
1620,3,203218.75,0.0,1,1,1,11430.0,14.0,777.5,2.5,4791,1
1621,0,20681.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4939,0
1622,2,155278.0,0.0,4,1,1,27200.0,16.0,0.0,0.0,4926,1
1623,3,194949.0,0.0,1,1,1,10121.0,13.0,777.5,2.5,4930,1
1624,4,203218.75,0.0,4,1,1,40533.0,24.0,250.0,1.0,4791,1
1625,1,105588.0,0.0,2,1,1,22973.0,3.0,0.0,0.0,4805,0
1626,1,41366.0,0.0,3,1,1,27148.0,15.0,0.0,0.0,4806,0
1627,3,59445.0,0.0,1,1,1,5500.0,21.0,500.0,2.0,4843,0
1628,4,130920.0,0.0,4,1,1,30299.0,20.0,777.5,2.5,4793,1
1629,1,49777.0,0.0,3,1,1,12241.0,12.0,0.0,0.0,4777,0
1630,1,58778.0,0.0,4,1,1,28325.0,13.0,0.0,0.0,4919,0
1631,0,38224.0,0.0,1,1,1,2587.0,10.0,0.0,0.0,4824,0
1632,2,93700.0,0.0,5,1,1,57626.25,14.0,0.0,0.0,4827,1
1633,2,203218.75,0.0,5,1,1,57626.25,18.0,0.0,0.0,4827,1
1634,1,34941.0,0.0,3,1,1,23718.0,16.0,0.0,0.0,4755,0
1635,1,115197.0,0.0,3,1,1,17638.0,24.0,0.0,0.0,4820,0
1636,3,31230.0,0.0,1,1,1,815.0,5.0,777.5,2.5,4931,0
1637,2,98604.0,0.0,3,1,1,17490.0,15.0,0.0,0.0,4919,1
1638,0,203218.75,0.0,1,1,1,0.0,0.0,0.0,0.0,4903,0
1639,4,136104.0,0.0,4,1,1,57626.25,38.0,777.5,2.5,4916,1
1640,0,23984.0,0.0,1,1,1,2737.0,14.0,0.0,0.0,4905,0
1641,1,169947.0,0.0,4,1,1,48140.0,21.0,0.0,0.0,4895,0
1642,4,71264.0,0.0,5,1,1,57626.25,17.0,777.5,2.0,4903,1
1643,1,71610.0,0.0,3,1,1,20918.0,14.0,0.0,0.0,4895,0
1644,3,151152.0,0.0,2,1,1,13635.0,21.0,777.5,1.0,4895,0
1645,4,164178.0,0.0,4,1,1,35314.0,23.0,777.5,2.5,4883,1
1646,0,18601.0,0.0,1,1,1,100.0,1.0,0.0,0.0,4888,0
1647,1,49331.0,0.0,3,1,1,23572.0,12.0,100.0,1.0,4888,0
1648,0,43326.0,0.0,1,1,1,4164.0,12.0,0.0,0.0,4881,0
1649,0,12112.0,0.0,1,1,1,0.0,0.0,0.0,0.0,4882,0
1650,2,98343.0,0.0,4,1,1,31961.0,16.0,0.0,0.0,4971,1
1651,2,83006.0,0.0,4,1,1,45167.0,13.0,0.0,0.0,4906,1
